# Time-averaged data for fix 4
# TimeStep c_3[1] c_3[2] c_3[3] c_3[4]
22644 0.185811 -0.041399 -0.172497 -0.0280853
22646 0.194276 -0.052177 -0.166792 -0.0246929
22648 0.201818 -0.0632128 -0.160777 -0.0221721
22650 0.208361 -0.074317 -0.154546 -0.0205026
22652 0.213835 -0.0852779 -0.148184 -0.0196271
22654 0.218177 -0.0958703 -0.141762 -0.019455
22656 0.221327 -0.105859 -0.135347 -0.0198787
22658 0.223235 -0.115006 -0.128993 -0.0207646
22660 0.223856 -0.123076 -0.122747 -0.0219668
22662 0.223156 -0.129849 -0.116645 -0.0233367
22664 0.22111 -0.135116 -0.110716 -0.0247216
22666 0.217696 -0.138697 -0.104981 -0.0259818
22668 0.212899 -0.14044 -0.0994523 -0.0269939
22670 0.206714 -0.140228 -0.0941377 -0.0276522
22672 0.19914 -0.137977 -0.089041 -0.0278774
22674 0.190191 -0.133641 -0.0841625 -0.0276122
22676 0.179879 -0.127209 -0.0794985 -0.0268283
22678 0.168227 -0.118708 -0.0750447 -0.0255259
22680 0.155263 -0.108195 -0.0707998 -0.0237317
22682 0.141025 -0.0957532 -0.0667611 -0.0214895
22684 0.125554 -0.0814931 -0.0629232 -0.0188625
22686 0.108902 -0.0655489 -0.0592877 -0.0159345
22688 0.0911349 -0.0480744 -0.0558544 -0.0127938
22690 0.0723243 -0.0292357 -0.0526189 -0.00953023
22692 0.0525527 -0.00920947 -0.0495758 -0.00623254
22694 0.0319154 0.0118157 -0.0467184 -0.00298735
22696 0.010518 0.0336442 -0.0440351 0.000127091
22698 -0.0115226 0.0560735 -0.0415077 0.00304314
22700 -0.0340797 0.0789016 -0.0391144 0.00570753
22702 -0.0570168 0.101926 -0.0368314 0.0080783
22704 -0.0801914 0.12495 -0.0346293 0.0101294
22706 -0.103459 0.147781 -0.0324742 0.0118472
22708 -0.126677 0.170231 -0.0303372 0.0132175
22710 -0.149705 0.19212 -0.0281936 0.0142211
22712 -0.172409 0.213274 -0.0260231 0.014841
22714 -0.194663 0.233527 -0.0238146 0.0150497
22716 -0.216352 0.252728 -0.0215652 0.014811
22718 -0.237376 0.270724 -0.0192855 0.0140624
22720 -0.25765 0.287373 -0.0169909 0.012733
22722 -0.277095 0.302543 -0.0147017 0.0107459
22724 -0.295652 0.316103 -0.0124446 0.00800673
22726 -0.313267 0.327935 -0.0102457 0.004422
22728 -0.329891 0.337934 -0.00812418 -8.11261e-05
22730 -0.345472 0.346002 -0.00609144 -0.00556146
22732 -0.359961 0.352054 -0.00414254 -0.0120502
22734 -0.373299 0.356012 -0.0022592 -0.0195455
22736 -0.385416 0.357816 -0.000406179 -0.0280065
22738 -0.396228 0.357415 0.00147023 -0.0373426
22740 -0.405641 0.354774 0.00343661 -0.0474304
22742 -0.413546 0.349874 0.00557387 -0.0580982
22744 -0.419828 0.342715 0.00797387 -0.0691394
22746 -0.424362 0.33331 0.0107334 -0.0803188
22748 -0.427023 0.321694 0.013945 -0.0913838
22750 -0.427693 0.307926 0.0176954 -0.102072
22752 -0.426263 0.292083 0.0220623 -0.112118
22754 -0.422638 0.274266 0.027108 -0.121265
22756 -0.416749 0.254598 0.0328748 -0.129277
22758 -0.408552 0.233223 0.0393814 -0.135948
22760 -0.398036 0.2103 0.0466223 -0.141113
22762 -0.385224 0.186005 0.0545708 -0.144649
22764 -0.370177 0.160522 0.0631732 -0.146481
22766 -0.352982 0.134047 0.0723562 -0.146579
22768 -0.33377 0.106781 0.08203 -0.14496
22770 -0.312703 0.0789321 0.0920912 -0.141679
22772 -0.28997 0.050711 0.102428 -0.136831
22774 -0.265785 0.0223296 0.112925 -0.130531
22776 -0.240381 -0.00599784 0.123465 -0.122914
22778 -0.21401 -0.034059 0.133938 -0.114132
22780 -0.186935 -0.0616434 0.144242 -0.104335
22782 -0.159416 -0.0885417 0.154287 -0.0936705
22784 -0.131718 -0.114544 0.163991 -0.0822711
22786 -0.104103 -0.139442 0.173286 -0.0702596
22788 -0.0768228 -0.163034 0.182106 -0.0577506
22790 -0.0501161 -0.185123 0.190398 -0.0448414
22792 -0.024209 -0.205527 0.198111 -0.0316251
22794 0.000692792 -0.224072 0.205195 -0.0181848
22796 0.024402 -0.240603 0.211597 -0.00460391
22798 0.046754 -0.254987 0.217268 0.00903476
22800 0.0676103 -0.267118 0.222147 0.0226389
22802 0.086857 -0.276921 0.226171 0.0361066
22804 0.104415 -0.284358 0.229278 0.0493348
22806 0.120235 -0.289424 0.231401 0.0622127
22808 0.134295 -0.29215 0.232475 0.0746206
22810 0.146607 -0.2926 0.232434 0.0864412
22812 0.157212 -0.290865 0.231215 0.0975609
22814 0.166177 -0.287064 0.228765 0.107877
22816 0.173593 -0.281341 0.225037 0.11729
22818 0.179577 -0.273847 0.219995 0.125725
22820 0.184258 -0.264743 0.213614 0.133129
22822 0.187782 -0.254193 0.205883 0.139471
22824 0.190304 -0.242361 0.196807 0.144749
22826 0.191984 -0.229401 0.186405 0.148989
22828 0.192987 -0.215459 0.174719 0.152247
22830 0.193474 -0.200675 0.161802 0.154602
22832 0.193604 -0.185173 0.14773 0.156161
22834 0.193522 -0.169071 0.132595 0.157047
22836 0.193368 -0.152472 0.116506 0.157402
22838 0.19326 -0.135482 0.0995785 0.157356
22840 0.193292 -0.118201 0.0819418 0.157032
22842 0.193533 -0.100738 0.0637327 0.156528
22844 0.19403 -0.0831968 0.0450945 0.155928
22846 0.194802 -0.0656882 0.0261683 0.155282
22848 0.19584 -0.0483294 0.00709591 0.154607
22850 0.197115 -0.0312454 -0.0119874 0.153882
22852 0.19857 -0.014573 -0.0309504 0.153046
22854 0.20013 0.00154472 -0.0496677 0.152007
22856 0.201702 0.0169568 -0.0680268 0.150632
22858 0.203179 0.031505 -0.0859243 0.14876
22860 0.204444 0.0450263 -0.103273 0.146198
22862 0.205378 0.057357 -0.120001 0.142734
22864 0.205861 0.0683391 -0.136047 0.138152
22866 0.205778 0.0778281 -0.151369 0.132238
22868 0.205031 0.0856919 -0.165937 0.124785
22870 0.203529 0.0918274 -0.179738 0.115619
22872 0.201205 0.0961601 -0.192762 0.104603
22874 0.198013 0.0986496 -0.205015 0.0916476
22876 0.193926 0.099295 -0.216502 0.076719
22878 0.188943 0.0981379 -0.227233 0.059848
22880 0.183081 0.0952578 -0.23721 0.0411291
22882 0.176377 0.0907659 -0.246421 0.0207221
22884 0.168883 0.0848046 -0.254852 -0.0011638
22886 0.160665 0.0775433 -0.262473 -0.024265
22888 0.151792 0.069169 -0.269241 -0.0482796
22890 0.142341 0.0598766 -0.275104 -0.0728863
22892 0.132399 0.0498606 -0.280007 -0.0977478
22894 0.122047 0.039313 -0.283888 -0.122528
22896 0.111376 0.0284169 -0.286689 -0.146896
22898 0.100476 0.0173443 -0.288363 -0.170543
22900 0.0894424 0.0062465 -0.288869 -0.19318
22902 0.0783724 -0.00473979 -0.288181 -0.214548
22904 0.0673638 -0.0154952 -0.286287 -0.234419
22906 0.0565137 -0.0259163 -0.283192 -0.252594
22908 0.0459167 -0.035914 -0.278913 -0.268911
22910 0.0356632 -0.0454066 -0.27349 -0.283233
22912 0.0258324 -0.0543219 -0.266973 -0.295462
22914 0.0164878 -0.0625962 -0.259427 -0.305535
22916 0.00768046 -0.0701697 -0.250928 -0.313417
22918 -0.00056118 -0.0769876 -0.241562 -0.319111
22920 -0.00822145 -0.0829994 -0.23142 -0.32264
22922 -0.0153033 -0.0881665 -0.220598 -0.324068
22924 -0.0218236 -0.0924612 -0.209193 -0.323478
22926 -0.0278108 -0.0958689 -0.197299 -0.320978
22928 -0.0332986 -0.0983904 -0.185002 -0.316691
22930 -0.0383316 -0.100045 -0.172382 -0.310759
22932 -0.0429532 -0.100866 -0.159505 -0.303324
22934 -0.0472059 -0.100903 -0.146427 -0.294535
22936 -0.0511323 -0.100211 -0.133186 -0.28453
22938 -0.0547642 -0.0988576 -0.11981 -0.273431
22940 -0.0581341 -0.0969098 -0.106313 -0.261357
22942 -0.0612652 -0.0944335 -0.0926988 -0.248398
22944 -0.0641728 -0.0914877 -0.0789651 -0.234626
22946 -0.0668718 -0.0881257 -0.0651039 -0.220101
22948 -0.0693705 -0.0843869 -0.0511153 -0.204873
22950 -0.0716783 -0.0803018 -0.0370037 -0.188984
22952 -0.0738092 -0.0758869 -0.0227832 -0.172479
22954 -0.0757773 -0.0711484 -0.00847957 -0.155405
22956 -0.0776052 -0.0660845 0.00586019 -0.13783
22958 -0.0793211 -0.0606925 0.0201752 -0.119838
22960 -0.0809576 -0.0549645 0.0343861 -0.101536
22962 -0.0825558 -0.0488917 0.0483931 -0.0830545
22964 -0.0841598 -0.0424726 0.062084 -0.0645484
22966 -0.0858146 -0.0357084 0.0753366 -0.0461864
22968 -0.0875692 -0.0286023 0.0880174 -0.028154
22970 -0.0894688 -0.0211645 0.0999871 -0.0106462
22972 -0.09155 -0.0134136 0.111105 0.00614132
22974 -0.0938376 -0.00537247 0.121235 0.0220248
22976 -0.0963423 0.00292785 0.130246 0.0368314
22978 -0.0990603 0.0114524 0.13802 0.0504124
22980 -0.101965 0.0201546 0.144455 0.0626449
22982 -0.105011 0.0289828 0.149465 0.0734373
22984 -0.108137 0.0378784 0.152983 0.0827247
22986 -0.111265 0.0467797 0.154963 0.0904777
22988 -0.114299 0.0556223 0.155386 0.096709
22990 -0.117134 0.0643381 0.154256 0.101461
22992 -0.119649 0.0728578 0.151603 0.104812
22994 -0.121726 0.081114 0.14748 0.106868
22996 -0.123242 0.0890408 0.141963 0.107761
22998 -0.124081 0.0965764 0.135151 0.107646
23000 -0.124134 0.103665 0.127163 0.106694
23002 -0.123308 0.110256 0.118131 0.105079
23004 -0.121529 0.116302 0.108201 0.102974
23006 -0.11874 0.121762 0.0975216 0.100543
23008 -0.114909 0.1266 0.0862449 0.0979351
23010 -0.11003 0.130783 0.0745227 0.0952754
23012 -0.104118 0.13428 0.0624944 0.0926562
23014 -0.0972148 0.13706 0.0502928 0.0901384
23016 -0.0893793 0.139097 0.0380306 0.0877479
23018 -0.0806893 0.140362 0.0258075 0.0854799
23020 -0.0712411 0.140831 0.0137058 0.0832961
23022 -0.0611408 0.140474 0.00178994 0.0811227
23024 -0.0505091 0.139257 -0.00988787 0.0788598
23026 -0.0394714 0.137149 -0.0212879 0.0763893
23028 -0.0281612 0.134117 -0.0323738 0.0735817
23030 -0.0167194 0.130126 -0.0431114 0.0702948
23032 -0.00529084 0.125144 -0.0534658 0.0663876
23034 0.00597924 0.119146 -0.0633993 0.061726
23036 0.0169439 0.112111 -0.0728655 0.0561897
23038 0.0274564 0.104032 -0.0818087 0.0496795
23040 0.0373758 0.0949119 -0.0901673 0.0421204
23042 0.0465718 0.0847714 -0.0978671 0.0334761
23044 0.0549266 0.0736504 -0.104831 0.0237465
23046 0.062338 0.0616105 -0.110974 0.0129749
23048 0.0687281 0.0487336 -0.116212 0.00124947
23050 0.0740416 0.0351189 -0.120465 -0.011304
23052 0.0782532 0.0208826 -0.123648 -0.0245125
23054 0.0813622 0.00615873 -0.125684 -0.0381636
23056 0.0833954 -0.00890644 -0.1265 -0.0520116
23058 0.0844013 -0.0241544 -0.12603 -0.0657827
23060 0.0844487 -0.0394202 -0.124209 -0.0791804
23062 0.0836194 -0.0545345 -0.120982 -0.0918968
23064 0.0820024 -0.069325 -0.116297 -0.10362
23066 0.0796933 -0.0836163 -0.11011 -0.114033
23068 0.0767839 -0.0972309 -0.102385 -0.122832
23070 0.0733594 -0.109993 -0.0930957 -0.129729
23072 0.0694962 -0.121735 -0.0822251 -0.134464
23074 0.0652599 -0.132292 -0.0697621 -0.136794
23076 0.0607079 -0.141499 -0.0557114 -0.136502
23078 0.0558824 -0.149202 -0.0400893 -0.133409
23080 0.05082 -0.155263 -0.0229291 -0.127372
23082 0.0455483 -0.159556 -0.00428421 -0.118291
23084 0.040096 -0.161967 0.0157705 -0.106101
23086 0.0344922 -0.162409 0.037136 -0.0907806
23088 0.0287715 -0.160809 0.059682 -0.0723551
23090 0.0229758 -0.157125 0.0832493 -0.0508996
23092 0.0171546 -0.151345 0.107646 -0.0265449
23094 0.0113713 -0.143484 0.132647 0.000533656
23096 0.0056931 -0.13359 0.158002 0.0301049
23098 0.000193371 -0.121744 0.183422 0.0618723
23100 -0.00505389 -0.108058 0.208603 0.0954913
23102 -0.00997426 -0.0926729 0.233228 0.130581
23104 -0.0144989 -0.0757533 0.256967 0.166715
23106 -0.0185667 -0.0574869 0.279494 0.20344
23108 -0.0221282 -0.038079 0.300492 0.240285
23110 -0.0251506 -0.0177472 0.31967 0.276772
23112 -0.0276121 0.00328569 0.336761 0.312435
23114 -0.0295012 0.0247918 0.351541 0.346832
23116 -0.0308171 0.0465517 0.363826 0.379561
23118 -0.0315678 0.0683542 0.373479 0.410265
23120 -0.0317698 0.0899941 0.380411 0.438635
23122 -0.0314442 0.111281 0.384578 0.464415
23124 -0.0306169 0.132041 0.385987 0.487411
23126 -0.0293227 0.152112 0.384685 0.507474
23128 -0.0275999 0.171347 0.380756 0.524504
23130 -0.0254966 0.189617 0.374318 0.538439
23132 -0.0230675 0.206801 0.365509 0.549242
23134 -0.0203752 0.22279 0.354489 0.556904
23136 -0.0174914 0.237484 0.341433 0.561425
23138 -0.014495 0.250797 0.326523 0.562826
23140 -0.011464 0.262651 0.309945 0.561132
23142 -0.00847901 0.272973 0.291878 0.556373
23144 -0.00562061 0.281707 0.2725 0.548586
23146 -0.00295992 0.288808 0.251975 0.537823
23148 -0.000558137 0.294237 0.23046 0.524139
23150 0.00154057 0.297975 0.208103 0.507618
23152 0.00331281 0.300011 0.185046 0.488369
23154 0.00476151 0.300349 0.161418 0.466528
23156 0.00591399 0.299006 0.137348 0.442267
23158 0.00681724 0.296015 0.11296 0.415792
23160 0.00754355 0.291421 0.0883829 0.387347
23162 0.00818211 0.285279 0.0637395 0.3572
23164 0.00883513 0.277658 0.0391569 0.32565
23166 0.00961124 0.268639 0.0147661 0.293016
23168 0.0106218 0.258306 -0.00930213 0.259626
23170 0.0119742 0.24675 -0.0329174 0.225807
23172 0.0137619 0.234064 -0.055956 0.19187
23174 0.0160649 0.22034 -0.0782959 0.158109
23176 0.0189428 0.205663 -0.0998233 0.124783
23178 0.0224338 0.190117 -0.120436 0.0921154
23180 0.0265504 0.173783 -0.140042 0.0602912
23182 0.0312798 0.156735 -0.158565 0.0294495
23184 0.0365864 0.139046 -0.175945 -0.000312166
23186 0.0424138 0.120785 -0.192133 -0.0289347
23188 0.0486886 0.102013 -0.207096 -0.0563938
23190 0.055321 0.082791 -0.220808 -0.0826965
23192 0.0622123 0.0631774 -0.233261 -0.107871
23194 0.0692581 0.0432322 -0.244448 -0.131958
23196 0.0763477 0.0230158 -0.254379 -0.155016
23198 0.0833655 0.00259084 -0.263071 -0.177115
23200 0.0901974 -0.0179755 -0.270544 -0.198322
23202 0.0967311 -0.0386106 -0.276826 -0.218705
23204 0.102863 -0.0592377 -0.281949 -0.238324
23206 0.108496 -0.0797687 -0.285951 -0.257224
23208 0.113542 -0.100105 -0.288868 -0.275431
23210 0.117928 -0.120133 -0.290735 -0.29294
23212 0.121599 -0.139728 -0.291583 -0.309712
23214 0.12452 -0.158757 -0.291432 -0.325669
23216 0.126674 -0.177069 -0.290295 -0.340691
23218 0.128065 -0.194509 -0.288175 -0.35462
23220 0.128717 -0.21091 -0.285065 -0.367258
23222 0.128672 -0.226104 -0.280953 -0.378384
23224 0.127993 -0.239913 -0.275818 -0.387738
23226 0.126755 -0.252161 -0.269647 -0.395053
23228 0.125047 -0.262683 -0.262429 -0.400065
23230 0.122962 -0.271323 -0.254165 -0.402525
23232 0.1206 -0.277942 -0.244866 -0.402209
23234 0.11806 -0.282431 -0.234566 -0.398937
23236 0.11544 -0.284703 -0.223312 -0.392574
23238 0.112834 -0.284709 -0.211167 -0.383042
23240 0.110325 -0.282439 -0.19822 -0.370334
23242 0.107989 -0.277927 -0.184575 -0.354513
23244 0.105889 -0.271248 -0.17035 -0.335708
23246 0.104081 -0.262516 -0.155673 -0.314109
23248 0.102605 -0.251879 -0.140678 -0.289952
23250 0.101488 -0.239516 -0.1255 -0.263529
23252 0.100739 -0.225632 -0.110276 -0.235168
23254 0.100358 -0.210443 -0.0951311 -0.205217
23256 0.100326 -0.194185 -0.0801822 -0.174041
23258 0.10061 -0.177092 -0.0655321 -0.142014
23260 0.101162 -0.159396 -0.0512684 -0.109503
23262 0.101913 -0.141328 -0.0374626 -0.0768775
23264 0.102786 -0.123109 -0.0241654 -0.0444881
23266 0.103685 -0.10494 -0.0114162 -0.0126713
23268 0.104506 -0.087023 0.000763439 0.0182467
23270 0.105138 -0.0695453 0.0123606 0.0479536
23272 0.105459 -0.0526844 0.0233713 0.0761456
23274 0.10534 -0.0366044 0.0337972 0.102533
23276 0.104661 -0.0214611 0.0436388 0.126838
23278 0.103299 -0.00739688 0.0528921 0.148795
23280 0.101143 0.00546148 0.0615492 0.168154
23282 0.0980931 0.0169995 0.0695949 0.184688
23284 0.0940597 0.0271177 0.0770126 0.19819
23286 0.0889736 0.0357356 0.0837798 0.208489
23288 0.0827862 0.0427946 0.0898776 0.215458
23290 0.075469 0.0482543 0.0952889 0.219012
23292 0.0670154 0.0520972 0.100002 0.219115
23294 0.0574437 0.0543281 0.104015 0.215787
23296 0.0467984 0.054977 0.107334 0.20911
23298 0.0351421 0.0540982 0.109975 0.199215
23300 0.0225604 0.051769 0.111963 0.186292
23302 0.00916257 0.0480874 0.113331 0.170581
23304 -0.00492851 0.0431736 0.114116 0.152361
23306 -0.0195793 0.0371669 0.114359 0.131947
23308 -0.0346477 0.0302204 0.114103 0.109676
23310 -0.0499939 0.0225042 0.113383 0.0858935
23312 -0.06547 0.0141945 0.112232 0.0609565
23314 -0.080935 0.00547365 0.110675 0.0352131
23316 -0.096254 -0.00347976 0.108728 0.00899461
23318 -0.111303 -0.0124895 0.106405 -0.0173874
23320 -0.125968 -0.0213861 0.103713 -0.0436421
23322 -0.140139 -0.0300112 0.100661 -0.0694891
23324 -0.153711 -0.038221 0.0972634 -0.0946684
23326 -0.166586 -0.0458921 0.0935342 -0.118944
23328 -0.178671 -0.0529143 0.0894935 -0.142092
23330 -0.189878 -0.0591966 0.0851666 -0.163908
23332 -0.200119 -0.0646668 0.0805851 -0.1842
23334 -0.20931 -0.0692717 0.0757865 -0.202795
23336 -0.217371 -0.0729759 0.070817 -0.21953
23338 -0.224221 -0.0757595 0.0657246 -0.234256
23340 -0.229784 -0.0776202 0.0605626 -0.246842
23342 -0.233989 -0.0785697 0.0553853 -0.257173
23344 -0.23677 -0.0786302 0.0502497 -0.265151
23346 -0.238068 -0.0778419 0.0452144 -0.270695
23348 -0.237834 -0.0762526 0.0403368 -0.27375
23350 -0.236034 -0.0739181 0.0356732 -0.274279
23352 -0.232638 -0.0709038 0.0312753 -0.272267
23354 -0.227638 -0.0672809 0.0271876 -0.267731
23356 -0.221035 -0.0631261 0.0234505 -0.26071
23358 -0.212843 -0.0585201 0.0200924 -0.251271
23360 -0.203093 -0.0535474 0.0171313 -0.23951
23362 -0.191831 -0.04829 0.0145768 -0.225544
23364 -0.179116 -0.0428295 0.0124261 -0.209519
23366 -0.165015 -0.0372491 0.0106668 -0.191597
23368 -0.149609 -0.0316209 0.00927605 -0.171954
23370 -0.132991 -0.0260094 0.00822431 -0.150776
23372 -0.115266 -0.0204708 0.00747865 -0.128258
23374 -0.0965498 -0.0150512 0.0070042 -0.104597
23376 -0.0769715 -0.00978733 0.0067621 -0.0799967
23378 -0.0566662 -0.00470703 0.00671605 -0.0546572
23380 -0.0357761 0.000171454 0.00683023 -0.0287745
23382 -0.0144482 0.00483721 0.0070752 -0.00253575
23384 0.00716834 0.00928229 0.00742472 0.0238754
23386 0.0289211 0.0134985 0.00785881 0.0502785
23388 0.0506575 0.0174779 0.00835825 0.0764937
23390 0.0722254 0.0212108 0.00890594 0.102342
23392 0.09348 0.0246787 0.00949094 0.12765
23394 0.114285 0.0278551 0.0101044 0.152244
23396 0.134511 0.030704 0.0107402 0.175955
23398 0.154037 0.0331819 0.0113987 0.198617
23400 0.172753 0.0352403 0.0120781 0.220072
23402 0.190565 0.0368227 0.0127813 0.240169
23404 0.207385 0.0378701 0.0135163 0.258772
23406 0.22314 0.0383227 0.0142995 0.275763
23408 0.237768 0.0381174 0.0151504 0.291035
23410 0.251206 0.0372037 0.016096 0.304506
23412 0.263406 0.0355374 0.0171695 0.316113
23414 0.27432 0.033086 0.0184054 0.325811
23416 0.283902 0.0298249 0.0198404 0.333568
23418 0.29211 0.025742 0.0215186 0.339371
23420 0.298897 0.0208401 0.0234785 0.343215
23422 0.304217 0.0151319 0.0257572 0.345107
23424 0.308028 0.00864356 0.0283835 0.345055
23426 0.310284 0.00141443 0.0313789 0.343078
23428 0.310943 -0.00650606 0.0347496 0.339186
23430 0.309967 -0.0150538 0.0384799 0.333393
23432 0.307326 -0.0241496 0.0425413 0.325718
23434 0.303 -0.0337039 0.0468856 0.316182
23436 0.296979 -0.0436144 0.0514443 0.304809
23438 0.289265 -0.0537646 0.0561307 0.291631
23440 0.279877 -0.064024 0.0608397 0.276693
23442 0.268857 -0.0742569 0.0654535 0.260054
23444 0.256268 -0.0843188 0.0698484 0.241798
23446 0.242196 -0.0940597 0.0738952 0.222031
23448 0.226749 -0.103328 0.0774663 0.200888
23450 0.210062 -0.111973 0.0804428 0.178532
23452 0.19229 -0.119853 0.0827199 0.155157
23454 0.17361 -0.126834 0.0842105 0.130986
23456 0.154225 -0.132802 0.0848433 0.106265
23458 0.134349 -0.137657 0.0845684 0.0812606
23460 0.114212 -0.141319 0.0833604 0.0562538
23462 0.0940485 -0.14373 0.0812132 0.0315315
23464 0.0740967 -0.144853 0.078146 0.0073896
23466 0.0545938 -0.144668 0.0741981 -0.0158757
23468 0.0357682 -0.143176 0.0694254 -0.0379823
23470 0.0178377 -0.140394 0.0639024 -0.0586536
23472 0.00100607 -0.136355 0.0577156 -0.0776338
23474 -0.0145486 -0.13111 0.0509615 -0.094697
23476 -0.0286673 -0.124719 0.0437365 -0.10965
23478 -0.0412189 -0.117254 0.0361365 -0.122337
23480 -0.0520989 -0.108798 0.0282595 -0.132637
23482 -0.0612301 -0.0994384 0.0201918 -0.140477
23484 -0.068567 -0.0892693 0.0120125 -0.145824
23486 -0.0740919 -0.0783887 0.00379123 -0.148689
23488 -0.0778192 -0.0669011 -0.00441551 -0.149136
23490 -0.0797968 -0.0549149 -0.0125615 -0.147273
23492 -0.0801056 -0.0425439 -0.0206118 -0.143261
23494 -0.0788509 -0.0299052 -0.0285373 -0.137293
23496 -0.0761656 -0.0171157 -0.036314 -0.129595
23498 -0.0722087 -0.00429558 -0.0439191 -0.120423
23500 -0.0671625 0.00844052 -0.0513283 -0.11005
23502 -0.0612275 0.0209866 -0.0585125 -0.0987534
23504 -0.0546205 0.0332467 -0.0654427 -0.0868165
23506 -0.047569 0.0451377 -0.0720866 -0.0745179
23508 -0.0402983 0.0565948 -0.0784121 -0.0621156
23510 -0.0330311 0.0675718 -0.0843823 -0.0498417
23512 -0.0259818 0.0780419 -0.08996 -0.0378999
23514 -0.0193514 0.0880004 -0.0951145 -0.0264655
23516 -0.0133211 0.0974615 -0.0998197 -0.0156792
23518 -0.00804656 0.106451 -0.10406 -0.00565519
23520 -0.00366363 0.115012 -0.107827 0.00352119
23522 -0.000282709 0.1232 -0.111118 0.0117992
23524 0.00200913 0.131073 -0.113939 0.0191435
23526 0.00314949 0.138693 -0.116304 0.0255378
23528 0.00309699 0.146116 -0.118234 0.0309794
23530 0.00182795 0.153396 -0.119754 0.0354697
23532 -0.000669127 0.160572 -0.120896 0.0390067
23534 -0.00438872 0.167672 -0.121696 0.0415872
23536 -0.00931568 0.174707 -0.122192 0.0431993
23538 -0.0154233 0.181665 -0.122425 0.0438168
23540 -0.022678 0.188517 -0.122435 0.0434039
23542 -0.0310403 0.195219 -0.122268 0.0419106
23544 -0.0404625 0.201712 -0.121968 0.0392822
23546 -0.0508862 0.207919 -0.121576 0.0354574
23548 -0.0622444 0.21376 -0.121137 0.0303788
23550 -0.074457 0.219145 -0.120697 0.0239912
23552 -0.0874321 0.223981 -0.120295 0.016254
23554 -0.101065 0.228179 -0.119969 0.00714554
23556 -0.115237 0.231648 -0.119751 -0.00333927
23558 -0.12982 0.234307 -0.119667 -0.0151805
23560 -0.144677 0.236076 -0.119737 -0.0283382
23562 -0.159658 0.236892 -0.119975 -0.0427413
23564 -0.174616 0.236707 -0.120389 -0.0582983
